image_id,model,age,face_confidence,gender,gender_confidence,race,race_confidence
11826,DeepFace,30-39,0.0,Female,59.342937,White,33.71937
11827,DeepFace,20-29,0.95,Male,98.896065,Asian,74.61868
11828,DeepFace,30-39,0.93,Female,73.02608,White,41.997757
11829,DeepFace,20-29,0.94,Male,99.9995,Latino_Hispanic,44.7368
1183,DeepFace,20-29,0.91,Male,53.289856,Asian,38.297604
11830,DeepFace,40-49,0.97,Male,99.08849,White,35.565075
11831,DeepFace,20-29,0.93,Male,93.65623,Latino_Hispanic,24.117817
11832,DeepFace,20-29,0.0,Male,78.31406,Asian,32.17236
11833,DeepFace,30-39,0.0,Male,68.451385,Asian,31.544682
11834,DeepFace,30-39,0.0,Male,99.7964,White,82.47404
11835,DeepFace,20-29,0.97,Male,99.454735,Indian,77.375565
11836,DeepFace,30-39,0.92,Female,99.9992,White,85.561554
11837,DeepFace,30-39,0.0,Female,98.47196,Latino_Hispanic,31.20549
11838,DeepFace,30-39,0.0,Male,99.83975,Latino_Hispanic,28.44212
11839,DeepFace,40-49,0.94,Male,91.477585,White,30.571531
1184,DeepFace,20-29,0.93,Male,98.84032,Latino_Hispanic,39.059727
11840,DeepFace,30-39,0.94,Male,99.764244,Middle Eastern,56.294147
11841,DeepFace,20-29,0.96,Male,99.32069,Asian,86.090096
11842,DeepFace,20-29,0.92,Male,99.99845,White,44.388
11843,DeepFace,30-39,0.0,Male,63.700462,Asian,42.2577
11844,DeepFace,20-29,0.0,Male,91.81746,Asian,88.236435
11845,DeepFace,30-39,0.95,Male,97.59106,Black,41.034725
11846,DeepFace,20-29,0.96,Male,85.80348,Asian,28.925467
11847,DeepFace,20-29,0.87,Male,97.51873,Black,99.9941
11848,DeepFace,30-39,0.0,Female,99.62921,Latino_Hispanic,42.350216
11849,DeepFace,30-39,0.0,Male,90.78492,White,50.72199
1185,DeepFace,30-39,0.0,Male,61.67587,Asian,97.57541
11850,DeepFace,30-39,0.93,Female,97.183784,White,27.579496
11851,DeepFace,20-29,0.0,Male,98.66693,Middle Eastern,36.20325
11852,DeepFace,20-29,0.95,Male,99.98279,Asian,32.02929
11853,DeepFace,20-29,0.95,Male,99.90228,Asian,97.74708
11854,DeepFace,30-39,0.92,Female,99.997345,White,25.595493
11855,DeepFace,20-29,0.0,Male,99.04222,Asian,27.905937
11856,DeepFace,20-29,0.93,Male,95.08503,Black,48.04405
11857,DeepFace,20-29,0.0,Male,65.1134,Asian,52.298313
11858,DeepFace,30-39,0.0,Female,86.2613,White,45.310993
11859,DeepFace,30-39,0.93,Male,99.9596,Black,99.999985
1186,DeepFace,30-39,0.0,Female,86.2307,Asian,90.7523
11860,DeepFace,20-29,0.91,Male,99.91202,Middle Eastern,57.05548
11861,DeepFace,30-39,0.94,Male,97.8597,White,63.22809
11862,DeepFace,30-39,0.0,Male,98.7789,Indian,23.924486
11863,DeepFace,30-39,0.91,Female,98.66444,Asian,37.665066
11864,DeepFace,30-39,0.92,Female,78.51083,Indian,91.64859
11865,DeepFace,30-39,0.0,Male,91.822014,Black,99.92133
11866,DeepFace,30-39,0.0,Male,95.790955,Latino_Hispanic,27.254606
11867,DeepFace,30-39,0.93,Female,94.31203,Asian,99.99887
11868,DeepFace,30-39,0.93,Female,96.57848,Asian,99.613205
11869,DeepFace,30-39,0.94,Female,56.5083,Asian,59.575176
1187,DeepFace,30-39,0.95,Male,98.30784,Black,89.9529
11870,DeepFace,20-29,0.94,Male,96.52747,Asian,99.54058
11871,DeepFace,40-49,0.93,Female,95.00584,Indian,90.14104
11872,DeepFace,40-49,0.91,Male,99.82333,Asian,97.3658
11873,DeepFace,30-39,0.94,Male,89.16454,White,28.418251
11874,DeepFace,20-29,0.91,Male,84.00139,Asian,99.48564
11875,DeepFace,20-29,0.0,Male,92.764496,White,99.756935
11876,DeepFace,30-39,0.0,Male,97.08547,Black,100.0
11877,DeepFace,30-39,0.94,Male,93.7217,Indian,86.13719
11878,DeepFace,20-29,0.94,Male,99.99968,White,54.96021
11879,DeepFace,20-29,0.0,Female,54.370872,Indian,87.32408
1188,DeepFace,30-39,0.91,Male,89.449394,Asian,40.28317
11880,DeepFace,30-39,0.96,Male,97.9212,White,55.182022
11881,DeepFace,20-29,0.96,Male,99.60913,Latino_Hispanic,27.357101
11882,DeepFace,20-29,0.92,Male,97.06518,Asian,99.86241
11883,DeepFace,20-29,0.92,Male,99.720665,Asian,96.92558
11884,DeepFace,30-39,0.96,Male,63.332375,White,38.309944
11885,DeepFace,30-39,0.94,Male,99.79239,Middle Eastern,79.63595
11886,DeepFace,30-39,0.93,Male,75.11978,Asian,30.405983
11887,DeepFace,30-39,0.0,Female,97.64273,White,45.55708
11888,DeepFace,40-49,0.92,Male,99.80976,White,44.6338
11889,DeepFace,30-39,0.92,Male,99.818016,Indian,87.19047
1189,DeepFace,20-29,0.93,Male,92.76706,White,64.75125
11890,DeepFace,30-39,0.95,Male,83.68138,White,43.403843
11891,DeepFace,40-49,0.95,Male,98.71406,Indian,20.964592
11892,DeepFace,30-39,0.0,Male,90.0709,White,28.062445
11893,DeepFace,30-39,0.92,Female,94.95705,Latino_Hispanic,37.10393
11894,DeepFace,40-49,0.91,Male,95.935425,Black,65.66346
11895,DeepFace,30-39,0.95,Male,99.87465,White,57.915455
11896,DeepFace,30-39,0.93,Male,70.471016,Asian,99.41401
11897,DeepFace,40-49,0.96,Male,99.92808,White,99.99949
11898,DeepFace,30-39,0.96,Male,96.685715,Black,72.2644
11899,DeepFace,30-39,0.92,Male,99.1471,White,77.11603
119,DeepFace,40-49,0.93,Male,99.98195,Middle Eastern,33.69298
1190,DeepFace,40-49,0.93,Male,98.627556,Latino_Hispanic,31.495487
11900,DeepFace,30-39,0.94,Male,98.24783,Middle Eastern,26.33776
11901,DeepFace,20-29,0.0,Male,99.87773,Black,99.999146
11902,DeepFace,30-39,0.92,Male,98.2656,Asian,92.875534
11903,DeepFace,30-39,0.92,Male,94.48503,Black,48.019173
11904,DeepFace,30-39,0.91,Female,95.04121,Latino_Hispanic,32.441586
11905,DeepFace,20-29,0.94,Male,99.42141,Middle Eastern,32.497017
11906,DeepFace,30-39,0.0,Male,88.865814,White,82.98649
11907,DeepFace,30-39,0.97,Male,84.63041,White,70.28368
11908,DeepFace,30-39,0.94,Male,98.028885,Black,99.99985
11909,DeepFace,30-39,0.94,Female,71.39349,Asian,57.036823
1191,DeepFace,20-29,0.93,Male,96.03768,Asian,32.427322
11910,DeepFace,30-39,0.95,Male,98.99528,Middle Eastern,78.1373
11911,DeepFace,20-29,0.97,Male,98.83216,White,89.490524
11912,DeepFace,30-39,0.94,Male,90.896805,Middle Eastern,28.945887
11913,DeepFace,30-39,0.91,Male,93.25574,Latino_Hispanic,25.27708
11914,DeepFace,40-49,0.95,Male,99.8949,White,54.108135
11915,DeepFace,20-29,0.0,Male,96.89886,Black,48.27549
11916,DeepFace,20-29,0.95,Male,67.15403,Asian,57.056152
11917,DeepFace,20-29,0.93,Male,99.7441,Latino_Hispanic,52.083385
11918,DeepFace,30-39,0.97,Male,81.72767,Asian,77.012856
11919,DeepFace,40-49,0.97,Male,99.35857,Indian,31.650928
1192,DeepFace,30-39,0.92,Male,99.99955,Middle Eastern,64.539566
11920,DeepFace,20-29,0.0,Male,99.985954,Black,100.0
11921,DeepFace,30-39,0.94,Male,99.85435,White,42.61234
11922,DeepFace,30-39,0.0,Male,95.430824,White,57.844006
11923,DeepFace,30-39,0.0,Male,97.221405,Latino_Hispanic,26.811209
11924,DeepFace,30-39,0.0,Male,90.95992,Asian,47.697304
11925,DeepFace,30-39,0.95,Male,93.738655,Indian,55.785
11926,DeepFace,30-39,0.95,Female,87.696495,White,63.512886
11927,DeepFace,20-29,0.97,Female,75.003876,White,44.25257
11928,DeepFace,30-39,0.0,Male,76.34549,White,31.112257
11929,DeepFace,40-49,0.95,Male,99.57928,Black,61.961666
1193,DeepFace,20-29,0.0,Male,78.27197,Indian,37.827312
11930,DeepFace,30-39,0.0,Male,99.92545,Indian,75.768364
11931,DeepFace,30-39,0.0,Male,97.588745,White,73.453255
11932,DeepFace,40-49,0.97,Female,99.56215,Asian,57.826405
11933,DeepFace,20-29,0.95,Male,92.09392,Indian,46.977085
11934,DeepFace,20-29,0.97,Female,70.74245,Middle Eastern,52.592407
11935,DeepFace,30-39,0.92,Male,87.516945,Asian,62.455753
11936,DeepFace,20-29,0.91,Male,56.674767,Asian,99.34145
11937,DeepFace,30-39,0.92,Male,94.252426,White,40.257954
11938,DeepFace,20-29,0.91,Male,99.03486,Asian,78.187485
11939,DeepFace,30-39,0.92,Female,98.954704,Latino_Hispanic,47.622684
1194,DeepFace,20-29,0.93,Male,96.16676,White,72.3453
11940,DeepFace,20-29,0.0,Male,99.96902,Asian,97.43842
11941,DeepFace,40-49,0.0,Male,96.301865,White,26.897612
11942,DeepFace,40-49,0.92,Female,99.74457,Asian,49.16198
11943,DeepFace,20-29,0.91,Male,99.99519,Black,100.0
11944,DeepFace,40-49,0.95,Male,99.87833,Middle Eastern,32.601433
11945,DeepFace,30-39,0.96,Female,81.46919,Asian,44.030224
11946,DeepFace,30-39,0.0,Male,84.3617,Latino_Hispanic,44.675648
11947,DeepFace,30-39,0.95,Female,97.72943,White,62.663303
11948,DeepFace,20-29,0.97,Female,89.18784,Asian,35.203083
11949,DeepFace,20-29,0.94,Male,99.99939,White,33.59471
1195,DeepFace,40-49,0.93,Male,99.849144,Latino_Hispanic,33.41361
11950,DeepFace,30-39,0.98,Male,75.0556,Black,64.13773
11951,DeepFace,20-29,0.92,Male,79.407455,Asian,99.05502
11952,DeepFace,30-39,0.94,Female,99.98342,Black,99.98985
11953,DeepFace,20-29,0.93,Male,99.99027,Middle Eastern,34.422615
11954,DeepFace,30-39,0.95,Female,99.999146,White,99.622
11955,DeepFace,30-39,0.89,Female,99.81547,Latino_Hispanic,29.06192
11956,DeepFace,30-39,0.97,Female,96.14412,Latino_Hispanic,24.741549
11957,DeepFace,30-39,0.93,Male,99.99606,White,94.32409
11958,DeepFace,30-39,0.0,Male,90.76529,Asian,56.282944
11959,DeepFace,20-29,0.0,Male,98.39675,Indian,91.58078
1196,DeepFace,30-39,0.0,Male,99.25457,Asian,34.224037
11960,DeepFace,30-39,0.91,Male,98.53481,Asian,63.79126
11961,DeepFace,20-29,0.0,Male,88.32857,White,37.507244
11962,DeepFace,40-49,0.0,Male,95.22934,White,94.199684
11963,DeepFace,30-39,0.94,Male,80.66804,Middle Eastern,33.619656
11964,DeepFace,30-39,0.94,Male,99.66757,Asian,98.6435
11965,DeepFace,30-39,0.93,Female,66.84836,White,40.431194
11966,DeepFace,30-39,0.96,Male,73.54547,Asian,41.56079
11967,DeepFace,30-39,0.0,Male,95.68235,Middle Eastern,31.870201
11968,DeepFace,30-39,0.0,Male,63.602264,White,93.49261
11969,DeepFace,20-29,0.96,Male,96.73927,Indian,41.06042
1197,DeepFace,20-29,0.93,Male,80.42666,White,83.481445
11970,DeepFace,20-29,0.94,Male,90.971146,Black,48.008656
11971,DeepFace,20-29,0.95,Female,85.56648,Asian,40.7273
11972,DeepFace,30-39,0.0,Male,99.127045,Indian,91.17994
11973,DeepFace,30-39,0.0,Male,90.62656,Latino_Hispanic,19.678236
11974,DeepFace,40-49,0.93,Male,77.96553,Black,87.42898
11975,DeepFace,30-39,0.0,Male,81.8468,Asian,49.470848
11976,DeepFace,30-39,0.0,Male,88.93754,Black,50.26188
11977,DeepFace,30-39,0.0,Male,93.28521,Asian,56.608795
11978,DeepFace,20-29,0.0,Female,63.465107,Asian,80.68453
11979,DeepFace,30-39,0.0,Male,95.549614,Asian,79.012146
1198,DeepFace,30-39,0.0,Female,99.63527,Latino_Hispanic,35.52337
11980,DeepFace,30-39,0.95,Male,98.61404,Asian,69.932465
11981,DeepFace,30-39,0.0,Male,95.6774,Asian,63.53552
11982,DeepFace,20-29,0.93,Female,99.99816,Asian,99.87015
11983,DeepFace,30-39,0.0,Male,96.946075,Asian,52.511417
11984,DeepFace,30-39,0.92,Female,99.9802,Latino_Hispanic,33.96953
11985,DeepFace,30-39,0.95,Male,99.24277,White,66.476845
11986,DeepFace,30-39,0.0,Female,99.32868,White,70.39154
11987,DeepFace,20-29,0.99,Male,73.5261,Asian,24.423342
11988,DeepFace,30-39,0.0,Male,99.08652,Asian,39.702927
11989,DeepFace,30-39,0.0,Male,99.69111,Black,96.95878
1199,DeepFace,20-29,0.91,Female,64.0417,Black,100.0
11990,DeepFace,40-49,0.0,Male,98.76533,Black,98.46886
11991,DeepFace,20-29,0.0,Female,83.42031,Asian,33.95295
11992,DeepFace,20-29,0.89,Male,98.545815,Latino_Hispanic,25.923971
11993,DeepFace,30-39,0.92,Male,95.70385,White,34.380836
11994,DeepFace,30-39,0.94,Male,99.57455,Asian,57.110577
11995,DeepFace,50-59,0.93,Male,99.88618,White,78.42817
11996,DeepFace,20-29,0.95,Male,97.20639,Asian,92.48082
11997,DeepFace,20-29,0.0,Male,98.72304,Indian,46.087215
11998,DeepFace,40-49,0.0,Male,99.78192,Middle Eastern,42.93933
11999,DeepFace,20-29,0.9,Male,99.53923,Black,88.19571
12,DeepFace,20-29,0.92,Male,99.96683,Asian,90.98518
120,DeepFace,20-29,0.95,Male,97.78911,White,29.032618
1200,DeepFace,30-39,0.95,Male,97.56875,Asian,53.945004
12000,DeepFace,30-39,0.93,Female,70.013115,Asian,99.930786
12001,DeepFace,30-39,0.97,Male,96.94616,Black,46.33224
12002,DeepFace,30-39,0.94,Male,99.78015,Asian,28.205845
12003,DeepFace,20-29,0.0,Male,93.88681,Middle Eastern,49.247967
12004,DeepFace,20-29,0.92,Male,64.59463,Black,22.360126
12005,DeepFace,30-39,0.0,Male,90.996346,Asian,66.54151
12006,DeepFace,20-29,0.96,Male,99.31029,Black,95.771
12007,DeepFace,30-39,0.92,Female,99.96723,Asian,80.703705
12008,DeepFace,30-39,0.0,Male,98.31009,Asian,64.74812
12009,DeepFace,20-29,0.92,Female,99.33999,White,99.91758
1201,DeepFace,30-39,0.94,Male,91.84019,Black,98.64743
12010,DeepFace,30-39,0.95,Female,99.99789,White,99.998055
12011,DeepFace,30-39,0.0,Male,80.394325,Black,98.77997
12012,DeepFace,30-39,0.93,Male,98.82938,Black,39.462223
12013,DeepFace,30-39,0.92,Female,90.08088,Latino_Hispanic,34.57468
12014,DeepFace,20-29,0.95,Male,88.5793,Asian,99.94982
12015,DeepFace,30-39,0.0,Male,99.26409,Black,99.999985
12016,DeepFace,20-29,0.93,Male,99.35616,Latino_Hispanic,49.57448
12017,DeepFace,30-39,0.94,Male,96.32954,Indian,61.65389
12018,DeepFace,30-39,0.0,Male,95.44676,Black,100.0
12019,DeepFace,30-39,0.0,Male,95.72228,Middle Eastern,33.544098
1202,DeepFace,30-39,0.89,Male,99.0308,Latino_Hispanic,33.879234
12020,DeepFace,30-39,0.0,Male,99.945755,White,98.1135
12021,DeepFace,20-29,0.91,Male,99.41597,Middle Eastern,31.922752
12022,DeepFace,40-49,0.93,Male,99.80315,White,94.44656
12023,DeepFace,20-29,0.0,Male,97.12826,Black,99.707504
12024,DeepFace,30-39,0.93,Male,99.980995,Middle Eastern,48.117035
12025,DeepFace,20-29,0.93,Male,99.9752,White,87.306694
12026,DeepFace,40-49,0.95,Male,97.74489,Asian,36.082302
12027,DeepFace,30-39,0.95,Female,96.481224,Asian,37.6949
12028,DeepFace,30-39,0.96,Male,94.19339,Black,99.146286
12029,DeepFace,30-39,0.94,Male,99.81371,Black,44.924118
1203,DeepFace,40-49,0.94,Male,92.03351,White,99.72964
12030,DeepFace,30-39,0.0,Male,99.17065,White,75.326546
12031,DeepFace,30-39,0.94,Male,94.940254,White,35.596874
12032,DeepFace,30-39,0.0,Male,88.45494,Black,98.514626
12033,DeepFace,30-39,0.95,Male,99.59248,Latino_Hispanic,29.651619
12034,DeepFace,30-39,0.91,Male,98.83154,Latino_Hispanic,47.57155
12035,DeepFace,20-29,0.92,Male,99.91652,White,99.9446
12036,DeepFace,30-39,0.98,Male,90.80814,Asian,97.2731
12037,DeepFace,30-39,0.95,Male,99.96917,White,63.983948
12038,DeepFace,20-29,0.0,Male,99.40117,White,98.807076
12039,DeepFace,30-39,0.0,Male,99.042305,Middle Eastern,30.007532
1204,DeepFace,30-39,0.95,Male,99.999344,Middle Eastern,43.6222
12040,DeepFace,30-39,0.91,Male,74.77398,White,100.0
12041,DeepFace,30-39,0.0,Female,99.79715,White,99.28602
12042,DeepFace,40-49,0.91,Male,97.68793,Latino_Hispanic,23.74625
12043,DeepFace,30-39,0.9,Male,99.805595,Latino_Hispanic,31.58669
12044,DeepFace,30-39,0.96,Male,99.99835,Middle Eastern,81.60277
12045,DeepFace,40-49,0.0,Male,97.83579,Black,99.99973
12046,DeepFace,30-39,0.0,Male,98.006516,Black,99.99217
12047,DeepFace,30-39,0.0,Male,97.99165,White,49.130657
12048,DeepFace,30-39,0.0,Male,82.89136,Black,51.983326
12049,DeepFace,30-39,0.91,Male,97.2223,Black,77.53394
1205,DeepFace,30-39,0.95,Female,99.91248,Asian,99.01526
12050,DeepFace,60-69,0.0,Male,96.96637,Black,62.897648
12051,DeepFace,40-49,0.0,Male,92.43306,Black,47.170223
12052,DeepFace,40-49,0.93,Male,99.02052,Latino_Hispanic,33.457542
12053,DeepFace,30-39,0.0,Male,99.96399,White,68.78894
12054,DeepFace,40-49,0.0,Female,60.50234,White,47.38784
12055,DeepFace,30-39,0.0,Female,64.39364,Black,93.03989
12056,DeepFace,40-49,0.94,Male,99.936264,Latino_Hispanic,26.593765
12057,DeepFace,20-29,0.0,Male,60.67485,Black,33.984768
12058,DeepFace,20-29,0.92,Male,99.85072,Indian,90.18339
12059,DeepFace,30-39,0.93,Male,99.98215,White,67.844246
1206,DeepFace,30-39,0.92,Female,85.546585,White,36.107517
12060,DeepFace,30-39,0.9,Male,99.87698,Asian,99.7967
12061,DeepFace,30-39,0.93,Female,51.59928,White,36.568066
12062,DeepFace,20-29,0.0,Female,95.89932,White,71.90308
12063,DeepFace,20-29,0.89,Male,99.98079,White,86.69819
12064,DeepFace,30-39,0.0,Male,90.92848,Latino_Hispanic,38.19519
12065,DeepFace,20-29,0.0,Male,82.16135,Asian,74.28452
12066,DeepFace,40-49,0.0,Male,96.55866,Black,64.59193
12067,DeepFace,30-39,0.0,Male,98.57556,Indian,27.88906
12068,DeepFace,30-39,0.97,Female,81.10258,Asian,99.98188
12069,DeepFace,20-29,0.91,Female,78.49094,Indian,34.6539
1207,DeepFace,40-49,0.98,Male,97.46405,Asian,24.165525
12070,DeepFace,20-29,0.0,Male,98.02998,Asian,95.839775
12071,DeepFace,20-29,0.98,Male,53.382416,White,73.02615
12072,DeepFace,30-39,0.94,Male,99.93974,Middle Eastern,91.34543
12073,DeepFace,30-39,0.9,Male,99.9928,Asian,98.23294
12074,DeepFace,30-39,0.95,Male,99.99211,White,86.85087
12075,DeepFace,30-39,0.89,Female,99.62287,Black,87.19098
12076,DeepFace,30-39,0.95,Female,99.98792,White,96.49427
12077,DeepFace,20-29,0.0,Female,89.81537,White,37.33069
12078,DeepFace,20-29,0.98,Male,85.99678,Asian,90.68362
12079,DeepFace,30-39,0.92,Female,89.08232,Asian,95.94096
1208,DeepFace,20-29,0.95,Male,63.820942,Asian,99.99813
12080,DeepFace,30-39,0.94,Male,54.43821,Latino_Hispanic,28.106129
12081,DeepFace,30-39,0.93,Male,99.956184,Middle Eastern,25.16915
12082,DeepFace,30-39,0.97,Female,99.983574,White,89.88201
12083,DeepFace,30-39,0.95,Male,98.44381,Black,99.966125
12084,DeepFace,30-39,0.92,Female,99.5557,Asian,91.915085
12085,DeepFace,30-39,0.95,Male,94.4453,White,36.525642
12086,DeepFace,40-49,0.0,Male,98.80607,Black,45.792404
12087,DeepFace,30-39,0.94,Female,97.39885,Asian,99.927315
12088,DeepFace,20-29,0.9,Male,99.98641,Black,95.87865
12089,DeepFace,20-29,0.0,Male,86.64044,Black,83.466835
1209,DeepFace,30-39,0.97,Male,94.64558,Asian,30.552767
12090,DeepFace,40-49,0.0,Male,98.831276,Latino_Hispanic,23.079716
12091,DeepFace,30-39,0.0,Male,54.900604,Asian,34.803963
12092,DeepFace,20-29,0.92,Female,96.84497,Asian,99.79878
12093,DeepFace,30-39,0.92,Female,62.73048,White,66.32356
12094,DeepFace,30-39,0.94,Female,99.75853,White,77.19911
12095,DeepFace,30-39,0.98,Male,98.45659,Asian,91.787506
12096,DeepFace,30-39,0.9,Female,58.204155,Asian,73.817635
12097,DeepFace,30-39,0.0,Male,60.423,Black,98.34727
12098,DeepFace,40-49,0.95,Male,99.777466,Latino_Hispanic,29.196777
12099,DeepFace,30-39,0.0,Female,94.14278,White,29.470045
121,DeepFace,30-39,0.9,Female,99.99534,Latino_Hispanic,33.97631
1210,DeepFace,20-29,0.94,Male,99.94758,Asian,73.280266
12100,DeepFace,30-39,0.91,Male,99.73543,White,64.55453
12101,DeepFace,30-39,0.96,Female,99.394966,Indian,31.261375
12102,DeepFace,30-39,0.92,Female,79.28514,White,33.913322
12103,DeepFace,20-29,0.91,Male,64.20567,Latino_Hispanic,74.198395
12104,DeepFace,20-29,0.0,Male,98.63045,Asian,99.856606
12105,DeepFace,30-39,0.0,Male,77.760925,Asian,74.520454
12106,DeepFace,30-39,0.97,Female,99.967,White,56.45538
12107,DeepFace,30-39,0.92,Male,99.97181,Indian,99.7297
12108,DeepFace,20-29,0.95,Male,91.85082,Latino_Hispanic,35.23442
12109,DeepFace,30-39,0.0,Male,92.53958,Indian,41.165268
1211,DeepFace,30-39,0.0,Male,99.58533,Asian,52.517986
12110,DeepFace,30-39,0.96,Male,99.94215,Middle Eastern,61.45617
12111,DeepFace,30-39,0.99,Male,76.20219,White,36.731686
12112,DeepFace,40-49,0.92,Male,97.41132,White,32.98228
12113,DeepFace,30-39,0.9,Female,99.972275,Latino_Hispanic,45.294918
12114,DeepFace,20-29,0.0,Male,93.440315,Asian,53.13609
12115,DeepFace,40-49,0.0,Male,98.458954,Asian,46.38384
12116,DeepFace,30-39,0.94,Male,99.527176,Middle Eastern,64.80912
12117,DeepFace,20-29,0.94,Male,99.92168,Middle Eastern,90.30746
12118,DeepFace,30-39,0.91,Male,98.13447,Asian,38.0236
12119,DeepFace,30-39,0.91,Female,73.128525,White,67.2537
1212,DeepFace,20-29,0.95,Male,98.40905,Black,44.55672
12120,DeepFace,30-39,0.96,Male,90.23431,Black,67.28624
12121,DeepFace,30-39,0.93,Male,99.88715,Black,100.0
12122,DeepFace,30-39,0.0,Male,95.88562,Black,62.647305
12123,DeepFace,30-39,0.96,Female,99.40808,Latino_Hispanic,39.00416
12124,DeepFace,30-39,0.93,Male,99.98393,Middle Eastern,51.71735
12125,DeepFace,20-29,0.0,Male,67.48649,Black,46.618156
12126,DeepFace,20-29,0.0,Male,99.683914,Black,99.57161
12127,DeepFace,30-39,0.93,Male,99.96817,Middle Eastern,44.59209
12128,DeepFace,20-29,0.92,Male,99.95316,Black,54.478294
12129,DeepFace,20-29,0.93,Male,95.974754,Latino_Hispanic,29.552628
1213,DeepFace,40-49,0.0,Male,98.062225,Asian,80.67854
12130,DeepFace,20-29,0.96,Male,97.05866,Asian,78.24684
12131,DeepFace,30-39,0.0,Male,82.00885,Latino_Hispanic,27.011372
12132,DeepFace,10-19,0.95,Male,72.91034,Asian,99.987
12133,DeepFace,40-49,0.95,Male,95.17697,Asian,84.91721
12134,DeepFace,30-39,0.94,Female,99.987495,Latino_Hispanic,31.03731
12135,DeepFace,30-39,0.0,Male,97.41939,Indian,57.508133
12136,DeepFace,30-39,0.93,Male,99.11539,Asian,48.491028
12137,DeepFace,20-29,0.88,Male,99.98493,Black,64.96731
12138,DeepFace,20-29,0.95,Female,93.72974,Asian,33.697487
12139,DeepFace,30-39,0.96,Male,83.35427,White,83.50423
1214,DeepFace,30-39,0.97,Male,99.98853,White,69.33362
12140,DeepFace,30-39,0.95,Male,99.60328,Black,99.99994
12141,DeepFace,30-39,0.96,Male,99.47067,Latino_Hispanic,33.643642
12142,DeepFace,30-39,0.94,Male,99.86808,White,85.92237
12143,DeepFace,30-39,0.94,Male,92.64034,Black,99.26117
12144,DeepFace,40-49,0.0,Male,99.785904,Asian,99.98807
12145,DeepFace,30-39,0.0,Male,85.15071,White,54.70556
12146,DeepFace,30-39,0.96,Female,73.628586,Black,24.70419
12147,DeepFace,30-39,0.0,Female,93.998085,Asian,97.452126
12148,DeepFace,20-29,0.0,Male,99.77842,Indian,63.867065
12149,DeepFace,40-49,0.92,Male,98.67144,Black,40.73799
1215,DeepFace,20-29,0.94,Male,99.184654,Asian,99.97237
12150,DeepFace,30-39,0.97,Female,95.02194,White,29.983932
12151,DeepFace,20-29,0.93,Male,97.09308,Black,99.99845
12152,DeepFace,40-49,0.95,Male,93.574814,Black,100.0
12153,DeepFace,30-39,0.0,Male,96.20935,White,37.59326
12154,DeepFace,40-49,0.0,Female,91.9872,Indian,48.403877
12155,DeepFace,30-39,0.0,Male,55.21258,Latino_Hispanic,21.871843
12156,DeepFace,30-39,0.96,Male,96.663025,Black,100.0
12157,DeepFace,30-39,0.94,Male,99.987045,Asian,39.759193
12158,DeepFace,20-29,0.0,Male,97.969055,White,56.26236
12159,DeepFace,30-39,0.0,Male,99.97636,Black,100.0
1216,DeepFace,30-39,0.94,Male,58.802574,Asian,68.63357
12160,DeepFace,30-39,0.95,Male,98.716255,Black,90.273
12161,DeepFace,30-39,0.91,Male,97.70978,Black,97.525925
12162,DeepFace,40-49,0.95,Male,99.67913,Middle Eastern,33.87898
12163,DeepFace,30-39,0.0,Male,99.94809,Middle Eastern,55.65832
12164,DeepFace,30-39,0.93,Female,99.975655,Black,82.51426
12165,DeepFace,20-29,0.91,Male,99.79105,Middle Eastern,32.449112
12166,DeepFace,20-29,0.0,Male,97.989395,Black,67.304794
12167,DeepFace,20-29,0.0,Male,92.87268,Asian,44.449863
12168,DeepFace,30-39,0.93,Male,99.969795,Indian,98.87312
12169,DeepFace,30-39,0.0,Male,98.29795,Indian,50.09021
1217,DeepFace,30-39,0.92,Male,99.998116,White,99.999275
12170,DeepFace,20-29,0.0,Male,99.91924,Indian,70.470604
12171,DeepFace,30-39,0.95,Male,98.73877,Indian,42.02407
12172,DeepFace,20-29,0.0,Male,98.455414,Latino_Hispanic,26.630667
12173,DeepFace,20-29,0.0,Male,94.63763,Latino_Hispanic,33.073315
12174,DeepFace,40-49,0.93,Male,98.3998,White,96.1951
12175,DeepFace,30-39,0.95,Male,95.81271,Asian,99.99896
12176,DeepFace,20-29,0.0,Male,76.647964,Black,90.83733
12177,DeepFace,30-39,0.0,Male,96.931274,Black,88.85786
12178,DeepFace,30-39,0.92,Female,99.93907,White,57.347107
12179,DeepFace,30-39,0.88,Female,99.92779,Latino_Hispanic,44.773247
1218,DeepFace,30-39,0.95,Male,73.774895,Asian,40.774567
12180,DeepFace,30-39,0.99,Female,96.794685,Middle Eastern,50.512722
12181,DeepFace,30-39,0.93,Male,83.97387,Asian,99.21688
12182,DeepFace,30-39,0.94,Male,99.99963,White,57.11214
12183,DeepFace,30-39,0.96,Female,57.9399,Black,24.665195
12184,DeepFace,30-39,0.97,Male,64.96916,White,28.859726
12185,DeepFace,20-29,0.92,Female,59.26435,Asian,44.860786
12186,DeepFace,30-39,0.89,Male,95.75213,Middle Eastern,66.34573
12187,DeepFace,30-39,0.94,Male,99.85971,Black,99.99026
12188,DeepFace,20-29,0.99,Female,99.85966,Asian,99.08991
12189,DeepFace,30-39,0.0,Male,94.917755,Black,27.820892
1219,DeepFace,20-29,0.9,Male,91.766,Indian,59.379345
12190,DeepFace,30-39,0.91,Male,51.16108,White,38.929512
