image_id,model,age,age_confidence,gender,gender_confidence,race,race_confidence
12060,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12061,Facellm,10-19,0.9,Female,0.9,White,0.9
12062,Facellm,10-19,0.9,Female,0.9,White,0.9
12063,Facellm,30-39,0.9,Male,0.9,White,0.9
12064,Facellm,10-19,0.0,Female,0.0,Latino_Hispanic,0.0
12065,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12066,Facellm,60-69,0.9,Male,0.9,Black,0.9
12067,Facellm,10-19,0.0,Female,0.0,Black,0.0
12068,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12069,Facellm,0-2,1.0,Female,0.0,Indian,1.0
1207,Facellm,60-69,0.9,Male,0.9,White,0.9
12070,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12071,Facellm,10-19,0.9,Female,0.9,White,0.9
12072,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12073,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12074,Facellm,60-69,0.9,Male,0.9,White,0.9
12075,Facellm,10-19,0.8,Female,0.8,Black,0.8
12076,Facellm,10-19,0.9,Female,0.9,White,0.9
12077,Facellm,10-19,0.9,Female,0.9,White,0.9
12078,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12079,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1208,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12080,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12081,Facellm,30-39,0.8,Male,0.8,Black,0.8
12082,Facellm,10-19,0.8,Female,0.8,White,0.8
12083,Facellm,30-39,0.8,Male,0.8,Black,0.8
12084,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12085,Facellm,10-19,0.9,Female,0.9,White,0.9
12086,Facellm,30-39,0.8,Male,0.8,Black,0.8
12087,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12088,Facellm,30-39,0.9,Male,0.9,White,0.9
12089,Facellm,10-19,0.5,Female,0.5,Black,0.5
1209,Facellm,0-2,0.0,Female,0.0,Asian,0.0
12090,Facellm,30-39,0.8,Male,0.8,Black,0.8
12091,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12092,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12093,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12094,Facellm,30-39,0.9,Female,0.9,White,0.9
12095,Facellm,10-19,0.9,Female,0.9,White,0.9
12096,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12097,Facellm,10-19,0.8,Female,0.8,Black,0.8
12098,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12099,Facellm,10-19,0.9,Female,0.9,White,0.9
121,Facellm,10-19,0.9,Female,0.9,White,0.9
1210,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12100,Facellm,30-39,0.9,Male,0.9,White,0.9
12101,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12102,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12103,Facellm,10-19,0.8,Female,0.8,Black,0.8
12104,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12105,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12106,Facellm,10-19,0.9,Female,0.9,White,0.9
12107,Facellm,10-19,0.5,Female,0.5,Indian,0.5
12108,Facellm,10-19,0.8,Female,0.8,Black,0.8
12109,Facellm,10-19,0.9,Female,0.9,White,0.9
1211,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12110,Facellm,60-69,0.9,Male,0.9,Middle Eastern,0.9
12111,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12112,Facellm,30-39,0.9,Male,0.9,White,0.9
12113,Facellm,10-19,0.9,Female,0.9,Indian,0.9
12114,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12115,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12116,Facellm,30-39,0.9,Male,0.9,White,0.9
12117,Facellm,30-39,0.9,Male,0.9,White,0.9
12118,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12119,Facellm,10-19,0.9,Female,0.9,White,0.9
1212,Facellm,0-2,1.0,Female,0.0,Black,1.0
12120,Facellm,10-19,0.5,Female,0.5,Black,0.5
12121,Facellm,30-39,0.8,Male,0.8,Black,0.8
12122,Facellm,30-39,0.9,Male,0.9,Black,0.9
12123,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12124,Facellm,30-39,0.9,Male,0.9,Black,0.9
12125,Facellm,10-19,0.9,Female,0.9,White,0.9
12126,Facellm,30-39,0.9,Male,0.9,Black,0.9
12127,Facellm,30-39,0.9,Male,0.9,White,0.9
12128,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12129,Facellm,0-2,1.0,Female,0.0,Indian,1.0
1213,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12130,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12131,Facellm,10-19,0.8,Female,0.8,White,0.8
12132,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12133,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12134,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12135,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12136,Facellm,60-69,0.9,Male,0.9,Asian,0.9
12137,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12138,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
12139,Facellm,30-39,0.8,Male,0.8,Indian,0.8
1214,Facellm,30-39,0.9,Male,0.9,White,0.9
12140,Facellm,10-19,0.8,Female,0.8,Black,0.8
12141,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12142,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12143,Facellm,30-39,0.8,Female,0.8,Black,0.8
12144,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12145,Facellm,10-19,0.9,Male,0.9,White,0.9
12146,Facellm,0-2,0.0,Female,0.0,Black,0.0
12147,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12148,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12149,Facellm,30-39,0.8,Female,0.8,Indian,0.8
1215,Facellm,0-2,0.0,Female,0.0,Asian,0.0
12150,Facellm,10-19,0.9,Female,0.9,White,0.9
12151,Facellm,30-39,0.8,Female,0.8,Black,0.8
12152,Facellm,30-39,0.8,Female,0.8,Black,0.8
12153,Facellm,30-39,0.9,Male,0.9,White,0.9
12154,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12155,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12156,Facellm,10-19,0.8,Female,0.8,Black,0.8
12157,Facellm,30-39,0.8,Male,0.8,Latino_Hispanic,0.8
12158,Facellm,30-39,0.8,Female,0.8,White,0.8
12159,Facellm,30-39,0.9,Male,0.9,Black,0.9
1216,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12160,Facellm,10-19,0.8,Female,0.8,Black,0.8
12161,Facellm,0-2,0.0,Female,0.0,Asian,1.0
12162,Facellm,30-39,0.9,Male,0.9,White,0.9
12163,Facellm,30-39,0.9,Male,0.9,White,0.9
12164,Facellm,10-19,0.8,Female,0.8,Black,0.8
12165,Facellm,10-19,0.9,Male,0.9,White,0.9
12166,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12167,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12168,Facellm,10-19,0.9,Male,0.9,Indian,0.9
12169,Facellm,0-2,1.0,Female,0.0,Indian,1.0
1217,Facellm,30-39,0.9,Male,0.9,White,0.9
12170,Facellm,10-19,0.8,Female,0.8,Indian,0.8
12171,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12172,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12173,Facellm,10-19,0.9,Female,0.9,White,0.9
12174,Facellm,30-39,0.9,Male,0.9,White,0.9
12175,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12176,Facellm,10-19,0.8,Female,0.8,Black,0.8
12177,Facellm,10-19,0.8,Female,0.8,Black,0.8
12178,Facellm,30-39,0.9,Female,0.9,White,0.9
12179,Facellm,30-39,0.9,Female,0.9,Indian,0.9
1218,Facellm,10-19,0.5,Female,0.5,Asian,0.5
12180,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12181,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12182,Facellm,30-39,0.9,Male,0.9,White,0.9
12183,Facellm,30-39,0.8,Female,0.8,Black,0.8
12184,Facellm,10-19,0.9,Female,0.9,White,0.9
12185,Facellm,10-19,0.8,Female,0.8,Black,0.8
12186,Facellm,30-39,0.9,Male,0.9,White,0.9
12187,Facellm,10-19,0.9,Female,0.9,Black,0.9
12188,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12189,Facellm,30-39,1.0,Female,0.0,Indian,1.0
1219,Facellm,10-19,0.8,Male,0.8,Indian,0.8
12190,Facellm,30-39,0.9,Female,0.9,White,0.9
12191,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12192,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12193,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12194,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12195,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12196,Facellm,30-39,0.9,Male,0.9,White,0.9
12197,Facellm,30-39,0.9,Female,0.9,White,0.9
12198,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12199,Facellm,10-19,0.8,Female,0.8,Asian,0.8
122,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1220,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12200,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12201,Facellm,10-19,0.9,Female,0.9,White,0.9
12202,Facellm,10-19,0.9,Male,0.9,White,0.9
12203,Facellm,30-39,0.8,Female,0.8,Black,0.8
12204,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12205,Facellm,10-19,0.9,Male,0.9,Indian,0.9
12206,Facellm,30-39,0.9,Male,0.9,Black,0.9
12207,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12208,Facellm,10-19,0.8,Female,0.8,Black,0.8
12209,Facellm,30-39,0.9,Female,0.9,White,0.9
1221,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12210,Facellm,30-39,0.9,Female,0.9,Indian,0.9
12211,Facellm,30-39,0.8,Male,0.8,Black,0.8
12212,Facellm,30-39,0.9,Female,0.9,Asian,0.9
12213,Facellm,10-19,0.9,Male,0.9,Latino_Hispanic,0.9
12214,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12215,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12216,Facellm,10-19,0.5,Female,0.5,Asian,0.5
12217,Facellm,10-19,0.5,Female,0.5,Asian,0.5
12218,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12219,Facellm,10-19,0.9,Female,0.9,Asian,0.9
1222,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12220,Facellm,30-39,0.9,Male,0.9,Black,0.9
12221,Facellm,10-19,0.5,Female,0.5,Latino_Hispanic,0.5
12222,Facellm,10-19,0.8,Female,0.8,White,0.8
12223,Facellm,10-19,0.9,Male,0.9,White,0.9
12224,Facellm,10-19,0.9,Male,0.9,White,0.9
12225,Facellm,30-39,0.9,Male,0.9,White,0.9
12226,Facellm,10-19,0.9,Female,0.9,Asian,0.9
12227,Facellm,10-19,0.8,Female,0.8,Black,0.8
12228,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12229,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1223,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12230,Facellm,30-39,0.9,Female,0.9,Asian,0.9
12231,Facellm,70+,1.0,Female,0.0,Indian,1.0
12232,Facellm,30-39,0.9,Female,0.9,White,0.9
12233,Facellm,10-19,0.9,Female,0.9,White,0.9
12234,Facellm,10-19,0.9,Female,0.9,White,0.9
12235,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12236,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12237,Facellm,10-19,0.9,Female,0.9,White,0.9
12238,Facellm,10-19,0.8,Female,0.8,Black,0.8
12239,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
1224,Facellm,30-39,0.9,Male,0.9,White,0.9
12240,Facellm,30-39,0.9,Male,0.9,White,0.9
12241,Facellm,10-19,0.9,Male,0.9,White,0.9
12242,Facellm,20-29,0.8,Male,0.8,Asian,0.8
12243,Facellm,30-39,0.9,Male,0.9,Black,0.9
12244,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12245,Facellm,10-19,0.9,Female,0.9,White,0.9
12246,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12247,Facellm,0-2,0.8,Female,0.8,White,0.8
12248,Facellm,10-19,0.9,Male,0.9,White,0.9
12249,Facellm,0-2,0.5,Female,0.5,Asian,0.5
1225,Facellm,30-39,0.9,Female,0.9,White,0.9
12250,Facellm,30-39,0.9,Male,0.9,Black,0.9
12251,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12252,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12253,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12254,Facellm,10-19,0.9,Male,0.9,White,0.9
12255,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
12256,Facellm,10-19,0.5,Female,0.5,Black,0.5
12257,Facellm,30-39,0.8,Female,0.8,Black,0.8
12258,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12259,Facellm,10-19,0.8,Female,0.8,White,0.8
1226,Facellm,10-19,0.8,Female,0.8,Black,0.8
12260,Facellm,10-19,0.9,Male,0.9,Black,0.9
12261,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12262,Facellm,30-39,0.9,Female,0.9,White,0.9
12263,Facellm,10-19,0.5,Female,0.5,Latino_Hispanic,0.5
12264,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12265,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12266,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12267,Facellm,10-19,0.9,Male,0.9,White,0.9
12268,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12269,Facellm,10-19,0.5,Female,0.5,White,0.5
1227,Facellm,0-2,0.0,Female,0.0,Asian,1.0
12270,Facellm,30-39,0.9,Male,0.9,White,0.9
12271,Facellm,10-19,0.9,Male,0.9,White,0.9
12272,Facellm,70+,0.9,Female,0.9,Asian,0.9
12273,Facellm,10-19,0.9,Female,0.9,Asian,0.9
12274,Facellm,30-39,0.9,Male,0.9,White,0.9
12275,Facellm,30-39,0.9,Female,0.9,White,0.9
12276,Facellm,10-19,0.9,Male,0.9,White,0.9
12277,Facellm,30-39,0.9,Male,0.9,White,0.9
12278,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12279,Facellm,10-19,0.9,Male,0.9,White,0.9
1228,Facellm,10-19,0.9,Male,0.9,White,0.9
12280,Facellm,30-39,0.9,Female,0.9,White,0.9
12281,Facellm,30-39,0.9,Female,0.9,White,0.9
12282,Facellm,0-2,1.0,Female,0.0,Asian,1.0
12283,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12284,Facellm,30-39,0.9,Male,0.9,White,0.9
12285,Facellm,30-39,0.9,Female,0.9,White,0.9
12286,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12287,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12288,Facellm,0-2,0.5,Female,0.5,White,0.5
12289,Facellm,50-59,0.8,Male,0.8,Middle Eastern,0.8
1229,Facellm,60-69,0.9,Female,0.9,Black,0.9
12290,Facellm,30-39,0.8,Male,0.8,Latino_Hispanic,0.8
12291,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12292,Facellm,60-69,0.9,Female,0.9,Indian,0.9
12293,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12294,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12295,Facellm,10-19,0.9,Female,0.9,White,0.9
12296,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12297,Facellm,10-19,0.9,Female,0.9,White,0.9
12298,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12299,Facellm,30-39,0.8,Male,0.8,Asian,0.8
123,Facellm,10-19,0.8,Female,0.8,Black,0.8
1230,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12300,Facellm,30-39,0.9,Male,0.9,White,0.9
12301,Facellm,10-19,0.9,Male,0.9,White,0.9
12302,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12303,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12304,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12305,Facellm,30-39,0.8,Female,0.8,White,0.8
12306,Facellm,10-19,0.8,Male,0.8,Black,0.8
12307,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12308,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12309,Facellm,30-39,0.9,Male,0.9,White,0.9
1231,Facellm,10-19,0.9,Female,0.9,Asian,0.9
12310,Facellm,30-39,0.9,Male,0.9,Black,0.9
12311,Facellm,10-19,0.9,Female,0.9,White,0.9
12312,Facellm,10-19,0.9,Male,0.9,White,0.9
12313,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12314,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12315,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12316,Facellm,10-19,0.8,Female,0.8,Black,0.8
12317,Facellm,30-39,0.9,Male,0.9,White,0.9
12318,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12319,Facellm,10-19,0.8,Female,0.8,Black,0.8
1232,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12320,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12321,Facellm,30-39,0.8,Female,0.8,Black,0.8
12322,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12323,Facellm,30-39,0.9,Male,0.9,White,0.9
12324,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12325,Facellm,10-19,0.9,Female,0.9,White,0.9
12326,Facellm,10-19,0.9,Male,0.9,White,0.9
12327,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12328,Facellm,30-39,0.9,Male,0.9,White,0.9
12329,Facellm,10-19,0.9,Female,0.9,White,0.9
1233,Facellm,30-39,0.9,Male,0.9,White,0.9
12330,Facellm,0-2,0.8,Female,0.8,Black,0.8
12331,Facellm,0-2,0.0,Female,0.0,Asian,0.0
12332,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12333,Facellm,10-19,0.9,Female,0.9,White,0.9
12334,Facellm,30-39,0.9,Male,0.9,White,0.9
12335,Facellm,20-29,0.8,Male,0.8,Asian,0.8
12336,Facellm,30-39,0.9,Male,0.9,White,0.9
12337,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12338,Facellm,0-2,0.9,Female,0.9,White,0.9
12339,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1234,Facellm,10-19,0.9,Male,0.9,White,0.9
12340,Facellm,30-39,0.9,Male,0.9,White,0.9
12341,Facellm,10-19,0.9,Female,0.9,White,0.9
12342,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12343,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12344,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12345,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12346,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12347,Facellm,10-19,0.9,Female,0.9,White,0.9
12348,Facellm,30-39,0.9,Male,0.9,White,0.9
12349,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1235,Facellm,10-19,0.9,Male,0.9,White,0.9
12350,Facellm,10-19,0.9,Female,0.9,White,0.9
12351,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12352,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12353,Facellm,10-19,0.9,Female,0.9,White,0.9
12354,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12355,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12356,Facellm,10-19,0.8,Female,0.8,Black,0.8
12357,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12358,Facellm,30-39,0.8,Female,0.8,Black,0.8
12359,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1236,Facellm,0-2,0.0,Female,0.0,Asian,0.0
12360,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12361,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12362,Facellm,10-19,0.9,Male,0.9,White,0.9
12363,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12364,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12365,Facellm,30-39,0.8,Male,0.8,White,0.8
12366,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12367,Facellm,70+,0.9,Male,0.9,Indian,0.9
12368,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12369,Facellm,30-39,0.9,Male,0.9,Indian,0.9
1237,Facellm,30-39,0.9,Male,0.9,White,0.9
12370,Facellm,60-69,0.9,Male,0.9,White,0.9
12371,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12372,Facellm,30-39,0.9,Male,0.9,White,0.9
12373,Facellm,10-19,0.8,Female,0.8,Indian,0.8
12374,Facellm,10-19,0.9,Female,0.9,White,0.9
12375,Facellm,30-39,0.9,Male,0.9,White,0.9
12376,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12377,Facellm,0-2,0.9,Male,0.9,Asian,0.9
12378,Facellm,30-39,0.9,Male,0.9,White,0.9
12379,Facellm,30-39,0.8,Male,0.8,Asian,0.8
1238,Facellm,30-39,0.9,Male,0.9,White,0.9
12380,Facellm,10-19,0.9,Female,0.9,Asian,0.9
12381,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12382,Facellm,10-19,0.9,Female,0.9,White,0.9
12383,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12384,Facellm,30-39,0.9,Male,0.9,White,0.9
12385,Facellm,60-69,0.9,Male,0.9,White,0.9
12386,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12387,Facellm,10-19,0.5,Female,0.5,Black,0.5
12388,Facellm,10-19,0.9,Male,0.9,White,0.9
12389,Facellm,30-39,0.9,Male,0.9,White,0.9
1239,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12390,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12391,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12392,Facellm,30-39,0.9,Male,0.9,White,0.9
12393,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12394,Facellm,70+,1.0,Female,0.0,Asian,1.0
12395,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12396,Facellm,10-19,0.9,Female,0.9,White,0.9
12397,Facellm,60-69,0.9,Male,0.9,White,0.9
12398,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12399,Facellm,20-29,0.9,Male,0.9,Indian,0.9
124,Facellm,0-2,1.0,Female,0.0,Indian,1.0
1240,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12400,Facellm,10-19,0.9,Male,0.9,White,0.9
12401,Facellm,30-39,0.8,Male,0.8,Black,0.8
12402,Facellm,10-19,0.9,Male,0.9,White,0.9
12403,Facellm,30-39,0.9,Male,0.9,White,0.9
12404,Facellm,30-39,0.8,Male,0.8,Black,0.8
12405,Facellm,10-19,0.5,Female,0.5,Asian,0.5
12406,Facellm,10-19,0.9,Female,0.9,White,0.9
12407,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12408,Facellm,10-19,0.9,Female,0.9,White,0.9
12409,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1241,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12410,Facellm,10-19,0.9,Male,0.9,White,0.9
12411,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12412,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12413,Facellm,10-19,0.9,Female,0.9,Asian,0.9
12414,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12415,Facellm,30-39,0.9,Male,0.9,White,0.9
12416,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12417,Facellm,10-19,0.5,Female,0.5,Black,0.5
12418,Facellm,10-19,0.9,Female,0.9,White,0.9
12419,Facellm,30-39,0.8,Male,0.8,Asian,0.8
1242,Facellm,30-39,0.8,Female,0.8,Black,0.8
12420,Facellm,30-39,0.9,Male,0.9,White,0.9
12421,Facellm,30-39,0.9,Female,0.9,White,0.9
12422,Facellm,30-39,0.8,Male,0.8,Black,0.8
12423,Facellm,30-39,0.8,Male,0.8,Black,0.8
12424,Facellm,10-19,0.8,Female,0.8,Black,0.8
12425,Facellm,50-59,0.8,Male,0.8,Middle Eastern,0.8
12426,Facellm,10-19,0.5,Female,0.5,Black,0.5
12427,Facellm,0-2,0.8,Male,0.8,Asian,0.8
12428,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12429,Facellm,10-19,0.9,Female,0.9,White,0.9
1243,Facellm,10-19,0.9,Female,0.9,Indian,0.9
12430,Facellm,10-19,0.9,Male,0.9,White,0.9
12431,Facellm,30-39,0.9,Female,0.9,White,0.9
12432,Facellm,30-39,0.8,Female,0.8,Black,0.8
12433,Facellm,10-19,0.9,Male,0.9,White,0.9
12434,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12435,Facellm,30-39,0.8,Male,0.8,Black,0.8
12436,Facellm,10-19,0.9,Female,0.9,White,0.9
12437,Facellm,10-19,0.9,Female,0.9,White,0.9
12438,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
12439,Facellm,10-19,0.9,Male,0.9,White,0.9
1244,Facellm,10-19,0.9,Male,0.9,White,0.9
12440,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12441,Facellm,30-39,0.9,Male,0.9,White,0.9
12442,Facellm,60-69,0.9,Female,0.9,White,0.9
12443,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12444,Facellm,10-19,0.9,Female,0.9,White,0.9
12445,Facellm,30-39,0.9,Male,0.9,White,0.9
12446,Facellm,10-19,0.9,Female,0.9,Indian,0.9
12447,Facellm,10-19,0.9,Male,0.9,White,0.9
12448,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12449,Facellm,0-2,0.5,Female,0.5,Asian,0.5
1245,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12450,Facellm,0-2,0.9,Male,0.9,Asian,0.9
12451,Facellm,30-39,0.9,Male,0.9,White,0.9
12452,Facellm,30-39,0.9,Male,0.9,White,0.9
12453,Facellm,10-19,0.9,Female,0.9,White,0.9
12454,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12455,Facellm,10-19,0.9,Female,0.9,White,0.9
12456,Facellm,10-19,0.9,Female,0.9,White,0.9
12457,Facellm,10-19,0.8,Male,0.8,Black,0.8
12458,Facellm,10-19,0.8,Female,0.8,Indian,0.8
12459,Facellm,10-19,0.9,Male,0.9,Asian,0.9
1246,Facellm,10-19,0.9,Female,0.9,White,0.9
12460,Facellm,30-39,0.8,Female,0.8,White,0.8
12461,Facellm,10-19,0.9,Female,0.9,White,0.9
12462,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12463,Facellm,10-19,0.9,Male,0.9,White,0.9
12464,Facellm,10-19,0.8,Female,0.8,Black,0.8
12465,Facellm,30-39,0.9,Female,0.9,White,0.9
12466,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12467,Facellm,10-19,0.9,Female,0.9,White,0.9
12468,Facellm,10-19,0.8,Male,0.8,Latino_Hispanic,0.8
12469,Facellm,10-19,0.9,Male,0.9,Black,0.9
1247,Facellm,10-19,0.8,Male,0.8,Black,0.8
12470,Facellm,10-19,0.9,Female,0.9,White,0.9
12471,Facellm,10-19,0.8,Female,0.8,Asian,0.8
